IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.211.16,2087,2087,true,SIN,Asia Pacific,Singapore,77,13.45
8.222.154.227,8443,8443,true,SIN,Asia Pacific,Singapore,158,13.45
47.237.5.164,8880,8880,false,SIN,Asia Pacific,Singapore,17,13.45
47.236.97.90,8880,8880,false,SIN,Asia Pacific,Singapore,10,13.45
8.219.84.214,2053,2053,true,SIN,Asia Pacific,Singapore,76,13.45
8.219.245.187,443,443,true,SIN,Asia Pacific,Singapore,175,13.45
8.222.208.38,2083,2083,true,SIN,Asia Pacific,Singapore,71,13.45
8.219.53.142,2087,2087,true,SIN,Asia Pacific,Singapore,107,13.44
47.245.40.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,161,13.44
8.219.82.177,2095,2095,false,SIN,Asia Pacific,Singapore,6,13.44
8.219.247.203,2083,2083,true,SIN,Asia Pacific,Singapore,50,13.44
8.219.215.214,2053,2053,true,SIN,Asia Pacific,Singapore,92,13.44
47.236.117.48,2082,2082,false,SIN,Asia Pacific,Singapore,15,13.43
8.219.0.162,8080,8080,false,SIN,Asia Pacific,Singapore,5,13.43
8.219.3.53,2086,2086,false,SIN,Asia Pacific,Singapore,11,13.43
8.222.133.247,2095,2095,false,SIN,Asia Pacific,Singapore,14,13.43
47.236.116.208,2083,2083,true,SIN,Asia Pacific,Singapore,152,13.43
8.222.168.234,2053,2053,true,SIN,Asia Pacific,Singapore,164,13.43
8.222.219.34,2082,2082,false,SIN,Asia Pacific,Singapore,6,13.43
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,51,13.42
47.236.97.58,80,80,false,SIN,Asia Pacific,Singapore,39,13.42
8.219.75.44,2096,2096,true,SIN,Asia Pacific,Singapore,80,13.42
8.222.193.208,2087,2087,true,SIN,Asia Pacific,Singapore,76,13.42
8.222.237.131,2096,2096,true,SIN,Asia Pacific,Singapore,78,13.41
47.236.65.177,8880,8880,false,SIN,Asia Pacific,Singapore,50,13.41
47.245.58.175,2086,2086,false,NRT,Asia Pacific,Tokyo,92,13.41
47.236.121.23,2052,2052,false,SIN,Asia Pacific,Singapore,5,13.41
8.219.77.111,8080,8080,false,NRT,Asia Pacific,Tokyo,80,13.40
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,13.40
8.222.164.44,2083,2083,true,SIN,Asia Pacific,Singapore,81,13.40
8.222.253.235,2086,2086,false,SIN,Asia Pacific,Singapore,5,13.39
8.219.107.199,2087,2087,true,SIN,Asia Pacific,Singapore,118,13.39
47.245.111.171,8080,8080,false,SIN,Asia Pacific,Singapore,13,13.39
8.219.99.49,443,443,true,SIN,Asia Pacific,Singapore,67,13.39
8.222.146.222,8443,8443,true,SIN,Asia Pacific,Singapore,75,13.39
8.219.107.135,2083,2083,true,SIN,Asia Pacific,Singapore,119,13.39
8.222.164.44,2082,2082,false,SIN,Asia Pacific,Singapore,25,13.38
8.219.248.170,2095,2095,false,SIN,Asia Pacific,Singapore,11,13.38
47.91.21.127,2053,2053,true,NRT,Asia Pacific,Tokyo,80,13.38
8.222.202.163,2053,2053,true,SIN,Asia Pacific,Singapore,87,13.38
8.219.77.91,2082,2082,false,SIN,Asia Pacific,Singapore,11,13.37
47.236.148.174,2096,2096,true,SIN,Asia Pacific,Singapore,176,13.37
8.222.131.102,2053,2053,true,SIN,Asia Pacific,Singapore,92,13.37
47.236.201.98,2083,2083,true,SIN,Asia Pacific,Singapore,90,13.36
8.219.195.47,2095,2095,false,SIN,Asia Pacific,Singapore,6,13.35
8.219.50.180,2053,2053,true,SIN,Asia Pacific,Singapore,109,13.35
47.236.39.34,2053,2053,true,SIN,Asia Pacific,Singapore,149,13.35
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,13.35
8.219.6.157,2095,2095,false,SIN,Asia Pacific,Singapore,4,13.35
47.236.206.153,2095,2095,false,SIN,Asia Pacific,Singapore,18,13.35
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,15,13.34
47.245.56.207,8443,8443,true,NRT,Asia Pacific,Tokyo,116,13.34
47.236.168.17,2083,2083,true,SIN,Asia Pacific,Singapore,132,13.34
47.245.32.215,8880,8880,false,NRT,Asia Pacific,Tokyo,73,13.34
47.245.94.144,2096,2096,true,SIN,Asia Pacific,Singapore,128,13.33
8.222.208.83,2096,2096,true,SIN,Asia Pacific,Singapore,123,13.33
47.236.79.87,80,80,false,SIN,Asia Pacific,Singapore,21,13.33
8.219.199.220,2053,2053,true,SIN,Asia Pacific,Singapore,171,13.33
47.236.65.11,2053,2053,true,SIN,Asia Pacific,Singapore,107,13.32
47.245.82.208,2052,2052,false,SIN,Asia Pacific,Singapore,5,13.32
47.245.55.99,2052,2052,false,NRT,Asia Pacific,Tokyo,86,13.32
47.236.145.85,2096,2096,true,SIN,Asia Pacific,Singapore,120,13.32
47.236.96.141,2053,2053,true,SIN,Asia Pacific,Singapore,160,13.32
8.222.208.83,80,80,false,SIN,Asia Pacific,Singapore,6,13.32
47.236.171.112,2082,2082,false,SIN,Asia Pacific,Singapore,35,13.31
47.91.10.93,2087,2087,true,NRT,Asia Pacific,Tokyo,102,13.31
47.245.37.12,2095,2095,false,NRT,Asia Pacific,Tokyo,76,13.31
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,60,13.30
8.222.219.252,8443,8443,true,SIN,Asia Pacific,Singapore,67,13.30
8.217.250.222,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,13.30
47.245.38.233,2052,2052,false,NRT,Asia Pacific,Tokyo,72,13.30
8.219.104.242,80,80,false,SIN,Asia Pacific,Singapore,7,13.29
8.219.196.24,2096,2096,true,SIN,Asia Pacific,Singapore,126,13.29
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,9,13.28
47.236.149.160,2096,2096,true,SIN,Asia Pacific,Singapore,110,13.28
47.74.43.95,8443,8443,true,NRT,Asia Pacific,Tokyo,102,13.28
47.236.172.95,80,80,false,SIN,Asia Pacific,Singapore,24,13.28
47.245.54.58,2087,2087,true,NRT,Asia Pacific,Tokyo,183,13.27
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,99,13.27
47.236.174.206,2053,2053,true,SIN,Asia Pacific,Singapore,68,13.27
8.218.207.169,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,13.27
8.219.240.141,2087,2087,true,SIN,Asia Pacific,Singapore,116,13.27
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,13.26
8.222.145.110,2083,2083,true,SIN,Asia Pacific,Singapore,59,13.26
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,13.25
8.222.129.32,8080,8080,false,SIN,Asia Pacific,Singapore,15,13.25
8.219.148.161,2083,2083,true,SIN,Asia Pacific,Singapore,117,13.25
8.222.138.164,8443,8443,true,SIN,Asia Pacific,Singapore,168,13.25
8.218.48.92,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,13.25
47.74.34.38,2087,2087,true,NRT,Asia Pacific,Tokyo,252,13.25
8.219.199.220,2087,2087,true,SIN,Asia Pacific,Singapore,134,13.25
47.236.79.87,2096,2096,true,SIN,Asia Pacific,Singapore,139,13.25
8.219.164.237,443,443,true,SIN,Asia Pacific,Singapore,129,13.24
47.236.94.109,2083,2083,true,SIN,Asia Pacific,Singapore,153,13.24
47.245.41.169,80,80,false,NRT,Asia Pacific,Tokyo,85,13.24
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,62,13.24
47.236.65.232,80,80,false,SIN,Asia Pacific,Singapore,13,13.24
47.74.15.117,2087,2087,true,NRT,Asia Pacific,Tokyo,71,13.24
47.74.34.170,2096,2096,true,NRT,Asia Pacific,Tokyo,92,13.24
47.236.11.84,2053,2053,true,SIN,Asia Pacific,Singapore,105,13.24
8.219.191.40,2095,2095,false,SIN,Asia Pacific,Singapore,4,13.24
8.219.53.222,2083,2083,true,SIN,Asia Pacific,Singapore,78,13.24
47.245.84.155,2095,2095,false,SIN,Asia Pacific,Singapore,6,13.23
47.236.149.160,2053,2053,true,SIN,Asia Pacific,Singapore,69,13.23
47.245.56.207,80,80,false,NRT,Asia Pacific,Tokyo,97,13.23
47.91.23.146,2086,2086,false,NRT,Asia Pacific,Tokyo,71,13.23
8.222.254.91,443,443,true,SIN,Asia Pacific,Singapore,175,13.23
8.219.197.111,2087,2087,true,SIN,Asia Pacific,Singapore,160,13.23
47.245.42.162,2086,2086,false,NRT,Asia Pacific,Tokyo,85,13.23
8.219.220.88,2096,2096,true,SIN,Asia Pacific,Singapore,108,13.23
8.219.65.191,2082,2082,false,SIN,Asia Pacific,Singapore,38,13.22
8.222.229.22,8080,8080,false,SIN,Asia Pacific,Singapore,6,13.22
8.219.242.208,2052,2052,false,SIN,Asia Pacific,Singapore,2,13.22
8.219.210.93,80,80,false,SIN,Asia Pacific,Singapore,10,13.21
47.245.59.133,8080,8080,false,NRT,Asia Pacific,Tokyo,88,13.21
47.236.146.249,443,443,true,SIN,Asia Pacific,Singapore,151,13.21
8.222.184.198,2083,2083,true,SIN,Asia Pacific,Singapore,87,13.21
8.219.208.69,2053,2053,true,SIN,Asia Pacific,Singapore,108,13.21
47.236.161.155,2096,2096,true,SIN,Asia Pacific,Singapore,131,13.21
8.219.101.72,8443,8443,true,SIN,Asia Pacific,Singapore,81,13.21
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,6,13.20
8.219.58.64,2086,2086,false,SIN,Asia Pacific,Singapore,18,13.20
47.91.31.231,8443,8443,true,NRT,Asia Pacific,Tokyo,103,13.20
8.219.114.201,2095,2095,false,SIN,Asia Pacific,Singapore,8,13.20
47.245.37.41,2095,2095,false,NRT,Asia Pacific,Tokyo,72,13.20
8.219.241.189,8080,8080,false,SIN,Asia Pacific,Singapore,10,13.20
47.236.7.211,8080,8080,false,SIN,Asia Pacific,Singapore,32,13.20
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,6,13.20
8.219.240.160,2053,2053,true,SIN,Asia Pacific,Singapore,747,13.20
47.236.124.115,8080,8080,false,SIN,Asia Pacific,Singapore,26,13.20
8.219.174.142,2052,2052,false,SIN,Asia Pacific,Singapore,4,13.19
47.236.176.144,8443,8443,true,SIN,Asia Pacific,Singapore,79,13.19
8.219.70.117,2052,2052,false,SIN,Asia Pacific,Singapore,4,13.19
8.219.56.205,8443,8443,true,SIN,Asia Pacific,Singapore,43,13.19
8.222.145.110,80,80,false,SIN,Asia Pacific,Singapore,15,13.19
8.219.65.191,2052,2052,false,SIN,Asia Pacific,Singapore,20,13.19
8.222.224.17,8443,8443,true,SIN,Asia Pacific,Singapore,104,13.18
47.245.87.167,8443,8443,true,SIN,Asia Pacific,Singapore,78,13.18
47.236.121.23,80,80,false,SIN,Asia Pacific,Singapore,16,13.18
8.219.201.245,8443,8443,true,SIN,Asia Pacific,Singapore,55,13.17
8.219.183.31,8880,8880,false,SIN,Asia Pacific,Singapore,16,13.17
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,115,13.17
47.236.170.54,2083,2083,true,SIN,Asia Pacific,Singapore,79,13.17
8.222.221.86,80,80,false,SIN,Asia Pacific,Singapore,3,13.17
47.236.12.73,8443,8443,true,SIN,Asia Pacific,Singapore,36,13.17
47.74.54.145,2082,2082,false,NRT,Asia Pacific,Tokyo,74,13.16
47.236.181.155,2082,2082,false,SIN,Asia Pacific,Singapore,24,13.16
8.218.105.223,80,80,false,HKG,Asia Pacific,Hong Kong,45,13.16
8.219.179.34,2052,2052,false,SIN,Asia Pacific,Singapore,16,13.15
47.236.166.84,2095,2095,false,SIN,Asia Pacific,Singapore,21,13.15
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,79,13.15
8.219.126.240,2053,2053,true,SIN,Asia Pacific,Singapore,121,13.15
8.222.180.86,80,80,false,SIN,Asia Pacific,Singapore,6,13.15
8.222.130.137,8443,8443,true,SIN,Asia Pacific,Singapore,80,13.15
47.236.87.206,2096,2096,true,SIN,Asia Pacific,Singapore,72,13.15
8.218.149.193,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,13.15
8.219.245.187,8443,8443,true,SIN,Asia Pacific,Singapore,93,13.14
47.236.11.84,2096,2096,true,SIN,Asia Pacific,Singapore,74,13.14
8.222.208.38,8443,8443,true,SIN,Asia Pacific,Singapore,118,13.14
47.74.42.17,2087,2087,true,NRT,Asia Pacific,Tokyo,80,13.13
8.222.210.182,2087,2087,true,SIN,Asia Pacific,Singapore,104,13.13
8.219.251.81,2083,2083,true,SIN,Asia Pacific,Singapore,89,13.13
8.219.173.195,8443,8443,true,SIN,Asia Pacific,Singapore,149,13.13
8.222.174.108,8080,8080,false,SIN,Asia Pacific,Singapore,25,13.12
47.245.113.75,2096,2096,true,SIN,Asia Pacific,Singapore,68,13.12
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,23,13.12
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,13.11
47.91.10.93,2082,2082,false,NRT,Asia Pacific,Tokyo,74,13.11
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,8,13.11
8.222.145.110,2096,2096,true,SIN,Asia Pacific,Singapore,68,13.10
8.219.184.92,2095,2095,false,SIN,Asia Pacific,Singapore,3,13.10
47.236.76.199,2087,2087,true,SIN,Asia Pacific,Singapore,134,13.09
47.236.76.199,2095,2095,false,SIN,Asia Pacific,Singapore,16,13.09
47.236.161.155,8080,8080,false,SIN,Asia Pacific,Singapore,8,13.09
8.222.214.231,8880,8880,false,SIN,Asia Pacific,Singapore,6,13.09
47.236.121.7,8443,8443,true,SIN,Asia Pacific,Singapore,154,13.09
8.219.183.31,2095,2095,false,SIN,Asia Pacific,Singapore,2,13.09
8.219.188.162,8443,8443,true,SIN,Asia Pacific,Singapore,90,13.09
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,112,13.09
47.245.55.235,2087,2087,true,NRT,Asia Pacific,Tokyo,159,13.09
8.222.191.158,2095,2095,false,SIN,Asia Pacific,Singapore,3,13.08
47.236.15.121,2087,2087,true,SIN,Asia Pacific,Singapore,121,13.08
8.219.65.191,2096,2096,true,SIN,Asia Pacific,Singapore,41,13.08
8.219.161.129,8443,8443,true,SIN,Asia Pacific,Singapore,109,13.08
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,13.08
8.222.155.242,8080,8080,false,SIN,Asia Pacific,Singapore,8,13.08
8.219.161.129,2053,2053,true,SIN,Asia Pacific,Singapore,165,13.07
47.245.59.244,8080,8080,false,NRT,Asia Pacific,Tokyo,75,13.06
8.219.209.14,8443,8443,true,SIN,Asia Pacific,Singapore,79,13.06
8.222.221.197,2086,2086,false,SIN,Asia Pacific,Singapore,2,13.06
8.222.244.123,443,443,true,SIN,Asia Pacific,Singapore,129,13.06
47.236.180.51,2083,2083,true,SIN,Asia Pacific,Singapore,154,13.06
47.236.161.110,8443,8443,true,SIN,Asia Pacific,Singapore,64,13.06
47.236.147.146,2095,2095,false,SIN,Asia Pacific,Singapore,12,13.05
8.219.198.34,2053,2053,true,SIN,Asia Pacific,Singapore,195,13.05
8.222.187.107,2083,2083,true,SIN,Asia Pacific,Singapore,135,13.05
8.219.115.215,2087,2087,true,SIN,Asia Pacific,Singapore,91,13.05
47.236.7.211,8080,8080,false,SIN,Asia Pacific,Singapore,9,13.05
47.74.26.132,2083,2083,true,NRT,Asia Pacific,Tokyo,72,13.04
47.245.118.197,8080,8080,false,SIN,Asia Pacific,Singapore,8,13.04
8.219.193.22,2086,2086,false,SIN,Asia Pacific,Singapore,7,13.04
8.219.178.225,8443,8443,true,SIN,Asia Pacific,Singapore,118,13.04
8.219.174.142,8443,8443,true,SIN,Asia Pacific,Singapore,133,13.04
47.74.34.73,2086,2086,false,NRT,Asia Pacific,Tokyo,108,13.04
47.91.22.115,2086,2086,false,NRT,Asia Pacific,Tokyo,75,13.03
47.236.169.164,2095,2095,false,SIN,Asia Pacific,Singapore,22,13.03
47.91.16.214,2087,2087,true,NRT,Asia Pacific,Tokyo,72,13.03
8.219.253.185,2096,2096,true,SIN,Asia Pacific,Singapore,115,13.03
47.76.80.72,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,13.03
47.74.41.87,2083,2083,true,NRT,Asia Pacific,Tokyo,153,13.02
8.219.98.13,2053,2053,true,SIN,Asia Pacific,Singapore,122,13.02
8.222.150.197,2082,2082,false,SIN,Asia Pacific,Singapore,6,13.02
8.222.224.163,8443,8443,true,SIN,Asia Pacific,Singapore,95,13.02
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,13.02
8.222.198.105,443,443,true,SIN,Asia Pacific,Singapore,56,13.02
47.236.7.211,8443,8443,true,SIN,Asia Pacific,Singapore,137,13.02
47.74.36.154,2053,2053,true,NRT,Asia Pacific,Tokyo,132,13.01
8.219.90.87,2053,2053,true,SIN,Asia Pacific,Singapore,143,13.01
8.219.253.185,8443,8443,true,SIN,Asia Pacific,Singapore,90,13.01
47.236.88.134,2096,2096,true,SIN,Asia Pacific,Singapore,63,13.01
8.219.72.51,80,80,false,SIN,Asia Pacific,Singapore,11,13.01
8.219.247.203,2053,2053,true,SIN,Asia Pacific,Singapore,141,13.01
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,13.00
8.218.243.95,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,13.00
47.245.37.94,2086,2086,false,NRT,Asia Pacific,Tokyo,90,12.99
8.222.174.108,80,80,false,SIN,Asia Pacific,Singapore,5,12.99
47.236.83.239,2096,2096,true,SIN,Asia Pacific,Singapore,230,12.99
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,12.99
8.219.63.193,2052,2052,false,SIN,Asia Pacific,Singapore,6,12.98
8.219.161.129,2082,2082,false,SIN,Asia Pacific,Singapore,136,12.98
8.219.12.152,443,443,true,SIN,Asia Pacific,Singapore,60,12.98
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,22,12.98
47.236.194.67,2052,2052,false,SIN,Asia Pacific,Singapore,20,12.98
47.236.169.236,2082,2082,false,SIN,Asia Pacific,Singapore,20,12.98
8.222.172.23,2086,2086,false,SIN,Asia Pacific,Singapore,6,12.98
47.236.227.21,2053,2053,true,SIN,Asia Pacific,Singapore,121,12.98
8.219.77.91,2086,2086,false,SIN,Asia Pacific,Singapore,10,12.97
47.245.37.41,2082,2082,false,NRT,Asia Pacific,Tokyo,71,12.97
8.222.224.163,8880,8880,false,SIN,Asia Pacific,Singapore,10,12.97
47.236.125.62,2082,2082,false,NRT,Asia Pacific,Tokyo,106,12.96
47.236.169.15,2052,2052,false,SIN,Asia Pacific,Singapore,325,12.96
47.245.86.230,2052,2052,false,SIN,Asia Pacific,Singapore,4,12.96
47.236.227.21,2083,2083,true,SIN,Asia Pacific,Singapore,93,12.95
8.219.123.244,8880,8880,false,SIN,Asia Pacific,Singapore,6,12.95
47.236.171.20,8080,8080,false,SIN,Asia Pacific,Singapore,17,12.94
8.219.115.215,2082,2082,false,SIN,Asia Pacific,Singapore,4,12.94
8.219.228.157,443,443,true,SIN,Asia Pacific,Singapore,137,12.94
47.245.34.140,2052,2052,false,NRT,Asia Pacific,Tokyo,85,12.94
47.236.224.66,8880,8880,false,SIN,Asia Pacific,Singapore,11,12.93
47.236.87.246,2053,2053,true,SIN,Asia Pacific,Singapore,77,12.93
8.222.248.188,2083,2083,true,SIN,Asia Pacific,Singapore,76,12.93
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,34,12.93
47.236.172.95,8880,8880,false,SIN,Asia Pacific,Singapore,43,12.93
47.236.17.165,8443,8443,true,SIN,Asia Pacific,Singapore,82,12.93
47.245.87.167,2096,2096,true,SIN,Asia Pacific,Singapore,45,12.93
47.236.166.84,80,80,false,SIN,Asia Pacific,Singapore,46,12.93
47.74.52.104,8080,8080,false,NRT,Asia Pacific,Tokyo,72,12.93
8.219.228.193,8443,8443,true,SIN,Asia Pacific,Singapore,76,12.92
47.236.15.121,8443,8443,true,SIN,Asia Pacific,Singapore,98,12.91
8.219.199.220,2052,2052,false,SIN,Asia Pacific,Singapore,33,12.91
47.236.193.208,80,80,false,SIN,Asia Pacific,Singapore,17,12.91
8.222.236.229,2082,2082,false,SIN,Asia Pacific,Singapore,6,12.91
47.236.88.85,2053,2053,true,SIN,Asia Pacific,Singapore,189,12.91
8.222.188.56,2087,2087,true,SIN,Asia Pacific,Singapore,115,12.90
8.219.12.152,8080,8080,false,SIN,Asia Pacific,Singapore,11,12.90
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,66,12.90
8.222.140.87,8880,8880,false,SIN,Asia Pacific,Singapore,9,12.90
8.222.223.34,8443,8443,true,SIN,Asia Pacific,Singapore,90,12.90
8.219.170.58,8443,8443,true,SIN,Asia Pacific,Singapore,125,12.89
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,12.89
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,178,12.89
8.218.110.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,12.88
8.222.240.47,80,80,false,SIN,Asia Pacific,Singapore,5,12.88
8.218.65.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,103,12.88
8.219.67.133,443,443,true,SIN,Asia Pacific,Singapore,127,12.88
47.237.5.164,8443,8443,true,SIN,Asia Pacific,Singapore,94,12.88
8.222.154.227,8080,8080,false,SIN,Asia Pacific,Singapore,38,12.88
8.218.211.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,12.88
47.236.104.123,2052,2052,false,SIN,Asia Pacific,Singapore,10,12.88
8.218.174.118,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,12.88
47.245.56.207,8880,8880,false,NRT,Asia Pacific,Tokyo,83,12.87
8.222.129.245,2053,2053,true,SIN,Asia Pacific,Singapore,82,12.87
47.245.82.78,2083,2083,true,SIN,Asia Pacific,Singapore,96,12.87
8.219.210.226,8080,8080,false,SIN,Asia Pacific,Singapore,3,12.87
47.74.49.62,2052,2052,false,NRT,Asia Pacific,Tokyo,72,12.87
8.222.154.50,2082,2082,false,SIN,Asia Pacific,Singapore,5,12.87
47.91.3.87,2053,2053,true,NRT,Asia Pacific,Tokyo,76,12.87
8.219.142.191,2096,2096,true,SIN,Asia Pacific,Singapore,237,12.87
8.217.193.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,12.86
8.219.51.211,80,80,false,SIN,Asia Pacific,Singapore,18,12.86
47.236.104.123,2096,2096,true,SIN,Asia Pacific,Singapore,110,12.86
8.222.168.234,2052,2052,false,SIN,Asia Pacific,Singapore,5,12.86
8.219.82.177,8880,8880,false,SIN,Asia Pacific,Singapore,6,12.85
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,7,12.85
8.219.141.174,2095,2095,false,SIN,Asia Pacific,Singapore,16,12.85
8.219.99.8,2096,2096,true,SIN,Asia Pacific,Singapore,181,12.85
47.245.41.69,2082,2082,false,NRT,Asia Pacific,Tokyo,73,12.85
47.236.121.23,2087,2087,true,SIN,Asia Pacific,Singapore,96,12.85
8.219.106.156,2053,2053,true,SIN,Asia Pacific,Singapore,99,12.85
47.245.55.235,8080,8080,false,NRT,Asia Pacific,Tokyo,73,12.85
8.222.237.131,2087,2087,true,SIN,Asia Pacific,Singapore,117,12.85
8.222.146.222,2096,2096,true,SIN,Asia Pacific,Singapore,139,12.85
8.219.173.233,2096,2096,true,SIN,Asia Pacific,Singapore,178,12.85
47.74.43.24,8443,8443,true,NRT,Asia Pacific,Tokyo,127,12.85
8.219.126.3,8443,8443,true,SIN,Asia Pacific,Singapore,97,12.84
8.222.190.225,8080,8080,false,SIN,Asia Pacific,Singapore,8,12.84
8.222.188.56,2082,2082,false,SIN,Asia Pacific,Singapore,3,12.84
47.245.59.133,2082,2082,false,NRT,Asia Pacific,Tokyo,81,12.84
47.245.90.176,8880,8880,false,SIN,Asia Pacific,Singapore,10,12.84
8.219.147.58,2095,2095,false,SIN,Asia Pacific,Singapore,8,12.84
47.236.198.189,8443,8443,true,SIN,Asia Pacific,Singapore,214,12.84
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,12.83
47.236.88.134,2095,2095,false,SIN,Asia Pacific,Singapore,17,12.83
8.219.0.162,443,443,true,SIN,Asia Pacific,Singapore,38,12.83
47.236.187.144,8080,8080,false,SIN,Asia Pacific,Singapore,8,12.83
8.219.151.193,2087,2087,true,SIN,Asia Pacific,Singapore,142,12.82
47.245.82.78,2052,2052,false,SIN,Asia Pacific,Singapore,14,12.82
8.219.3.53,2053,2053,true,SIN,Asia Pacific,Singapore,63,12.82
8.222.223.34,8880,8880,false,SIN,Asia Pacific,Singapore,4,12.82
8.219.237.250,2053,2053,true,SIN,Asia Pacific,Singapore,107,12.82
8.222.168.155,2053,2053,true,SIN,Asia Pacific,Singapore,95,12.82
8.222.188.56,2052,2052,false,SIN,Asia Pacific,Singapore,24,12.82
8.219.140.63,2096,2096,true,SIN,Asia Pacific,Singapore,85,12.81
8.219.161.129,2052,2052,false,SIN,Asia Pacific,Singapore,24,12.81
8.222.164.44,2096,2096,true,SIN,Asia Pacific,Singapore,114,12.81
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,12.81
47.236.114.23,8443,8443,true,SIN,Asia Pacific,Singapore,116,12.81
47.91.15.247,8880,8880,false,NRT,Asia Pacific,Tokyo,80,12.81
8.219.103.57,2052,2052,false,SIN,Asia Pacific,Singapore,9,12.81
8.219.43.243,2053,2053,true,SIN,Asia Pacific,Singapore,40,12.80
47.245.37.98,2086,2086,false,NRT,Asia Pacific,Tokyo,83,12.80
47.236.76.199,2053,2053,true,SIN,Asia Pacific,Singapore,125,12.80
47.236.79.87,2096,2096,true,SIN,Asia Pacific,Singapore,109,12.80
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,128,12.80
47.236.114.23,8080,8080,false,SIN,Asia Pacific,Singapore,17,12.80
8.222.167.147,2095,2095,false,SIN,Asia Pacific,Singapore,6,12.80
47.245.37.94,8880,8880,false,NRT,Asia Pacific,Tokyo,78,12.79
8.222.209.223,8880,8880,false,SIN,Asia Pacific,Singapore,4,12.79
47.245.55.99,2095,2095,false,NRT,Asia Pacific,Tokyo,93,12.79
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,5,12.79
47.236.65.177,8080,8080,false,SIN,Asia Pacific,Singapore,25,12.79
8.222.252.123,80,80,false,SIN,Asia Pacific,Singapore,4,12.79
8.217.164.10,80,80,false,HKG,Asia Pacific,Hong Kong,86,12.77
47.236.158.158,2053,2053,true,SIN,Asia Pacific,Singapore,97,12.77
47.236.88.85,2053,2053,true,SIN,Asia Pacific,Singapore,107,12.77
8.219.197.111,8880,8880,false,SIN,Asia Pacific,Singapore,10,12.77
47.245.37.94,8080,8080,false,NRT,Asia Pacific,Tokyo,89,12.77
8.219.186.189,2053,2053,true,SIN,Asia Pacific,Singapore,162,12.77
47.236.106.37,2096,2096,true,SIN,Asia Pacific,Singapore,84,12.77
47.236.19.51,2082,2082,false,SIN,Asia Pacific,Singapore,15,12.76
8.219.197.111,443,443,true,SIN,Asia Pacific,Singapore,73,12.76
47.236.124.115,2086,2086,false,SIN,Asia Pacific,Singapore,52,12.76
8.222.238.141,2087,2087,true,SIN,Asia Pacific,Singapore,123,12.76
47.237.23.162,2083,2083,true,SIN,Asia Pacific,Singapore,136,12.76
47.245.52.153,2095,2095,false,NRT,Asia Pacific,Tokyo,75,12.76
8.219.93.5,2083,2083,true,SIN,Asia Pacific,Singapore,123,12.75
47.236.97.254,2053,2053,true,SIN,Asia Pacific,Singapore,86,12.75
